provider,provider_hotel_id,name,address,city,country,country_code,latitude,longitude,stars
webbeds,1616218,Hotel Route-Inn Suzuka,"2-6-9 Hirata, Suzuka, Mie Prefecture 513-0844 , Japan",SUZUKA - MIE PREFECTURE,JAPAN,JP,34.874428,136.536621,3
dida,75607,Hotel Route-Inn Suzuka,2-6-9 Hirata,Yokkaichi (and vicinity),Japan,JP,34.874413,136.536552,3
expedia,909564,Miracle Grand Convention Hotel,"99 Kamphaeng Phet 6 Road, Talad-Bangkhen, Laksi",Bangkok,Thailand,TH,13.876322,100.576068,4.5
tripcom,924201,Miracle Grand Convention Hotel,99 Vibhavadi Rangsit Rd,Бангкок,Thailand,TH,13.876461,100.575823,5
paximum,302228,Miracle Grand,99 Vibhavadi-Rangsit Road Laksi Don Muang 10210 Bangkok,Bangkok,Thailand,TH,13.87668,100.5761,3
webbeds,27204,Miracle Grand Convention Hotel,"99 Vibhavadi Rangsit Road (Kamphaeng Phet 6), Talad-Bangkhen, Laksi",BANGKOK,THAILAND,TH,13.876384,100.576118,5
dida,1277,Miracle Grand Convention Hotel,"99 Kamphaeng Phet 6 Road, Talad-Bangkhen, Laksi",Bangkok (and vicinity),Thailand,TH,13.876322,100.576068,4.5
expedia,112511,PLAZA INN stays design Dortmund,Paderborner Str. 79,Dortmund,Germany,DE,51.51491,7.504846,
paximum,149302,Prodomo,Paderborner Straße 79 44143 Dortmund,Dortmund,Germany,DE,51.51476,7.504989,2
webbeds,376035,PLAZA INN stays design Dortmund,Paderborner Strasse 79,DORTMUND,GERMANY,DE,51.514904,7.50496,3
dida,68627,PLAZA INN stays design Dortmund,Paderborner Str. 79,Dortmund (and vicinity),Germany,DE,51.51491,7.504846,3
expedia,445270,Art Nouveau Palace Hotel,Panska 12,Prague,Czech Republic,CZ,50.08397,14.427755,5
tripcom,748364,Art Nouveau Palace Hotel,"Panská 897/12, Nové Město",Прага,Czech Republic,CZ,50.083833,14.427842,5
paximum,334887,Palace,Panská 12 111 21 Praha 1,Prague,Czech Republic,CZ,50.08379,14.42793,5
webbeds,144486,Art Nouveau Palace Hotel Prague,Panska 12,PRAGUE,CZECH REPUBLIC,CZ,50.083981,14.42828,5
dida,14369,Art Nouveau Palace Hotel,Panska 12,Prague (and vicinity),Czech,CZ,50.08397,14.427755,5
expedia,6656043,Résidence Pierre & Vacances Les Menuires Les Combes,Quartier Réberty 1850 Les Menuires,Les Belleville,France,FR,45.321334,6.538616,
paximum,252265,Résidence Les Combes,Quartier Reberty 1850 Les Menuires 73440,Les Menuires,France,FR,45.31562,6.543968,3
expedia,8452053,Boticas Hotel Art & Spa,"Rua Gomes Monteiro, 5",Boticas,Portugal,PT,41.686596,-7.668368,4
tripcom,3457688,Boticas Hotel Art & Spa,"Rua Gomes Monteiro, 5",Ботикаш,Portugal,PT,41.686723,-7.668475,4
webbeds,1234188,Boticas Hotel Art and Spa,Rua Gomes Monteiro S/N,BOTICAS,PORTUGAL,PT,41.686722,-7.668473,4
dida,76571,Boticas Hotel Art & Spa,"Rua Gomes Monteiro, 5",Boticas,Portugal,PT,41.686596,-7.668368,4
expedia,5115312,Domaine Santa Giulia Palace,Baie De Santa Giulia,Porto-Vecchio,France,FR,41.537075,9.274436,4
paximum,245121,Santa Giulia Palace,Baie de Santa Giulia 20537 Porto Vecchio,Porto Vecchio,France,FR,41.53685,9.274984,3
dida,345511,Domaine Santa Giulia Palace,Baie De Santa Giulia,Porto-Vecchio,France,FR,41.537075,9.274436,4
expedia,19633067,Finca Adele,Diseminado Poligono 2 - Parcela 239,Inca,Spain,ES,39.700254,2.914041,4
expedia,1376378,Mercure Sao Paulo Pamplona Hotel,Rua Pamplona 1315 - Jardins,São Paulo,Brazil,BR,-23.56848,-46.658302,4
tripcom,2232051,Mercure Sao Paulo Pamplona,"R. Pamplona, 1315",Сан-Паулу,Brazil,BR,-23.568528,-46.658143,4
webbeds,912895,Mercure Sao Paulo Pamplona Hotel,Rua Pamplona 1315,SAO PAULO,BRAZIL,BR,-23.568478,-46.658211,4
dida,27407,Mercure Sao Paulo Pamplona Hotel,Rua Pamplona 1315 - Jardins,Sao Paulo (and vicinity),Brazil,BR,-23.56848,-46.658302,4
expedia,2597792,Hotel Park Residency,"D-1, Green Park, Aashirwad Building, (Near Uphaar Cinema)",New Delhi,India,IN,28.557391,77.204985,3.5
webbeds,1054698,HOTEL PARK RESIDENCY,"D-1, Green Park, Aashirwad Building,, New Delhi, DL 110016",DELHI,INDIA,IN,28.557419,77.205009,3
dida,49853,Hotel Park Residency,"D-1, Green Park, Aashirwad Building, (Near Uphaar Cinema)",Delhi (and vicinity),India,IN,28.557391,77.204985,3.5
expedia,9623816,Mango Hill Farm,159 Commissioners Flat Road,Peachester,Australia,AU,-26.846611,152.869466,4
paximum,130016,Mango Hill Farm,,Sunshine Coast,Australia,AU,-26.6153,153.054,
expedia,16068267,Hostal Verona,"C/ Recogidas, 11 - 1 Izqda.",Granada,Spain,ES,37.172669,-3.601131,2
paximum,242518,Hostal Verona,,Granada,Spain,ES,37.1761,-3.59879,
webbeds,3321075,Hostal Verona,C/ Recogidas 9 - 1 Izqda.. . 18005. Granada. . ES,CARCHUNA,SPAIN,ES,37.172642,-3.60115,2
dida,307580,Hostal Verona,"C/ Recogidas, 11 - 1 Izqda.",Granada,Spain,ES,37.172669,-3.601131,2
expedia,15049784,The Edelweiss Ultimo Canggu,Banjar Mengening,Cemagi,Indonesia,ID,-8.642769,115.10666,3.5
expedia,893948,Brunswick Merchant City Hotel,108 Brunswick Street,Glasgow,Britain (UK),GB,55.858949,-4.246939,3.5
paximum,348515,Brunswick,106-108 Brunswick Street Glasgow Glasgow City G1 1TF,Glasgow,United Kingdom,GB,55.85902,-4.246987,2
dida,227734,Brunswick Merchant City Hotel,108 Brunswick Street,Glasgow,Great Britain,GB,55.858949,-4.246939,3.5
expedia,8842635,Hotel Sita,"22/16 Chausatthi Ghat (RANA GHAT), Near Dashaswamedh Ghat",Varanasi,India,IN,25.304475,83.008752,3.5
webbeds,1245058,Sita Guest House,22/16 Chausatthi Ghat (RANA GHAT) ; Near Dashaswamedh Ghat,VARANASI,INDIA,IN,25.306719,83.010391,2
dida,106241,Hotel Sita,"22/16 Chausatthi Ghat (RANA GHAT), Near Dashaswamedh Ghat",Varanasi,India,IN,25.304475,83.008752,3.5
expedia,8787535,CHN Hotel Monterrey Santa Fe,"Zacatepec No. 100, Col. Valle de Morelos",Monterrey,Mexico,MX,25.723748,-100.343348,3
tripcom,3802644,CHN Hotel Monterrey Santa Fe,"Zacatepec 100, Valle Morelos",Монтеррей,Mexico,MX,25.723752,-100.343338,3
webbeds,2352975,CHN MONTERREY SANTA FE,"Zacatepec 100, Colonia Valle Morelos, Monterrey Nuevo León, 64180",MONTERREY - MX,MEXICO,MX,25.723772,-100.34333,3
dida,995096,CHN Hotel Monterrey Santa Fe,"Zacatepec No. 100, Col. Valle de Morelos",Monterrey (and vicinity),Mexico,MX,25.723748,-100.343348,3
expedia,23513116,Chalemar Hotel Pousada,"Av. Costeira, 40 - Orla Marítima",Baia Formosa,Brazil,BR,-6.36704,-35.00334,3
dida,878469,Chalemar Hotel Pousada,"Av. Costeira, 40 - Orla Marítima",Tibau do Sul (and vicinity),Brazil,BR,-6.36704,-35.00334,3
expedia,4247140,84 The Spit Holiday Apartments,84 Parkyn Parade,Mooloolaba,Australia,AU,-26.683553,153.123953,3
tripcom,734849,84 The Spit Holiday Apartments,84 Parkyn Parade,Моолооолаба,Australia,AU,-26.683354,153.124104,3
paximum,126255,84 The Spit Holiday Apartments,"84, Parkyn Parade Mooloolaba Queensland",Mooloolaba,Australia,AU,-26.68334,153.124,3
webbeds,1135258,84 The Spit Holiday Apartments,84 Parkyn Parade,MOOLOOLABA,AUSTRALIA,AU,-26.68355,153.123947,3
dida,85037,84 The Spit Holiday Apartments,84 Parkyn Parade,Mooloolaba,Australia,AU,-26.683553,153.123953,3
expedia,18469961,Hotel Condes de Urgel,"Avda. Barcelona, 87",Lleida,Spain,ES,41.6094,0.63665,3.5
paximum,232592,BlueCity Condes Lleida,Avenida Barcelona 87 25001 Lleida,Lerida,Spain,ES,41.60954,0.6365633,4
expedia,9529743,Whitewater Apartments,3 Payne Street,Torquay,Australia,AU,-38.332065,144.321572,4.5
expedia,9719945,Clanwilliam,62 Clanwilliam Street,Blackheath,Australia,AU,-33.639033,150.287738,3
paximum,129752,Clanwilliam,,Blackheath,Australia,AU,-33.64,150.285,
expedia,5791,Royal Kahana Maui by OUTRIGGER,4365 Lower Honoapiilani Rd,Lahaina,United States,US,20.9723,-156.678767,3
tripcom,3156846,Royal Kahana Maui by Outrigger,4365 Lower Honoapiilani Road 5th Floor,Напили-Хоноковаи,United States,US,20.972009,-156.67946,3
webbeds,60044,Royal Kahana Maui by OUTRIGGER,4365 Lower Honoapiilani Road,HAWAII - MAUI,UNITED STATES OF AMERICA,US,20.972059,-156.679764,3
dida,19733,Royal Kahana Maui by OUTRIGGER,4365 Lower Honoapiilani Rd,Hawaii,Usa,US,20.9723,-156.678767,3
expedia,8378646,Hotell Luspen,Jarnvagsgatan 13,Storuman,Sweden,SE,65.095785,17.111677,3
dida,292163,Hotell Luspen,Jarnvagsgatan 13,Storuman,Sweden,SE,65.095785,17.111677,3
expedia,45966,Hotel East 21 Tokyo,"6-3-3 Toyo, Koto-ku",Tokyo,Japan,JP,35.674509,139.814591,4
tripcom,688415,Hotel East 21 Tokyo,6 Chome-3-3 Toyo,Токио,Japan,JP,35.674484,139.814703,4
paximum,382640,East 21 Tokyo,,Tokyo,Japan,JP,35.67467,139.8145,3
webbeds,393805,Hotel East 21 Tokyo,6-3-3 Toyo Koto-Ku,TOKYO,JAPAN,JP,35.674484,139.814697,4
dida,5303,Hotel East 21 Tokyo,"6-3-3 Toyo, Koto-ku",Tokyo (and vicinity),Japan,JP,35.674509,139.814591,4
expedia,9627191,Morayfield Tavern & Motel,146 - 150 Morayfield Road,Caboolture South,Australia,AU,-27.100854,152.947627,3
paximum,130033,Morayfield Tavern,,Brisbane,Australia,AU,-27.467,153.031,
webbeds,2893245,MORAYFIELD TAVERN MOTEL,146 - 150 Morayfield Road,CABOOLTURE - QUEENSLAND,AUSTRALIA,AU,-27.1014,152.94725,3
dida,160563,Morayfield Tavern & Motel,146 - 150 Morayfield Road,Brisbane (and vicinity),Australia,AU,-27.100854,152.947627,3
expedia,46281365,Arizonica Suites,"Calle de San Bernardo, 41",Madrid,Spain,ES,40.423725,-3.707552,3
paximum,239446,Km1 San Bernardo Apartments,,Madrid,Spain,ES,40.4273,-3.69266,
tripcom,1064823,CHENGDU AIRPORT CHEER HOTEL,"No. 50 East 1st Road, Shuangliu International Airport",Чэнду,China,CN,30.577321,103.968798,4
dida,494788,CHENGDU AIRPORT CHEER HOTEL,No.50 Airport East 1st Road,Chengdu,China,CN,30.571513,103.962262,4
expedia,112177814,ScubaPortobelo,"Vía Portobelo, Colón",Portobelo,Panama,PA,9.536582,-79.672688,2
dida,2386923,ScubaPortobelo,"Vía Portobelo, Colón",Portobelo,Panama,PA,9.536582,-79.672688,2
expedia,36141401,Art and Relax - Paperki enea,"Barrio Jaizubia, 17",Hondarribia,Spain,ES,43.370843,-1.800149,3
expedia,2532241,Métà hotel,"Via Stefano Nicolai, 2",Santa Teresa di Gallura,Italy,IT,41.232383,9.186296,3
paximum,378014,Meta,,Santa Teresa di Gallura,Italy,IT,41.23251,9.186103,3
expedia,29850605,Apart Enjoy Pucon,Clemente Holzapfel 190,Pucón,Chile,CL,-39.272369,-71.978206,3
tripcom,3044285,Hotel Enjoy Pucon,"C. Clemente Holzapfel 190, 4920861",Пукон,Chile,CL,-39.272314,-71.978293,3
paximum,203448,Enjoy Pucon,Clemente Holzapfel 190 Pucón,Pucon,Chile,CL,-39.27221,-71.9779,4
webbeds,1101088,Enjoy Pucon,Clemente Holzapfel 190,PUCON,CHILE,CL,-39.27269,-71.978058,3
dida,995997,Hotel Enjoy Pucon,Clemente Holzapfel 190,Villarrica (and vicinity),Chile,CL,-39.27259063720703,-71.97808837890625,5
expedia,95281757,Residence Bondi,Via Sorà 69,Corvara in Badia,Italy,IT,46.554448,11.860345,3
expedia,23887,Quality Inn & Suites Tuscaloosa near University,4122 McFarland Blvd East,Tuscaloosa,United States,US,33.169758,-87.526726,2.5
paximum,401221,La Quinta Inn Tuscaloosa,4122 McFarland Boulevard East Tuscaloosa AL 35405,Tuscaloosa,USA,US,33.17001,-87.52587,3
webbeds,268785,Quality Inn & Suites Tuscaloosa near University,4122 Mcfarland Boulevard East,TUSCALOOSA - AL,UNITED STATES OF AMERICA,US,33.170059,-87.52523,2
dida,70621,Quality Inn & Suites Tuscaloosa near University,4122 McFarland Blvd East,Tuscaloosa (and vicinity),Usa,US,33.169758,-87.526726,2.5
expedia,9067221,Phangan Palm Beach Resort,92/5 M.1 Bantai,Ko Pha-ngan,Thailand,TH,9.700946,100.019402,3
expedia,35604520,Latu Corsu - Cote Corse,Hameau de Poghju,Ersa,France,FR,42.982647,9.372537,
expedia,1782715,Cape Diem Lodge,Vesperdene Road 11,Cape Town,South Africa,ZA,-33.910877,18.412241,5
paximum,456035,Cape Diem Lodge,11 Vesperdene Road Cape Town 8051,Cape Town,South Africa,ZA,-33.9108,18.41208,5
webbeds,1103428,Cape Diem Lodge,Vesperdene Road 11 ;,GREEN POINT,SOUTH AFRICA,ZA,-33.910919,18.41198,5
dida,57997,Cape Diem Lodge,Vesperdene Road 11,Cape Town (and vicinity),South Africa,ZA,-33.910877,18.412241,5
expedia,14690193,Hôtel Le Dauphin Bleu,31 Avenue Gilbert Leroy,Saintes-Maries-de-la-Mer,France,FR,43.45234,4.433656,3
dida,302199,Hôtel Le Dauphin Bleu,31 Avenue Gilbert Leroy,Arles (and vicinity),France,FR,43.45234,4.433656,3
expedia,9629659,Stay at Hotel Steyne,75 The Corso,Manly,Australia,AU,-33.797,151.288,3.5
tripcom,2545245,Stay at Hotel Steyne,75 The Corso,Manly,Australia,AU,-33.797084,151.287812,4
webbeds,2289485,HOTEL STEYNE,75 The Corso Manly,SYDNEY,AUSTRALIA,AU,-33.797066,151.287262,4
dida,159868,Stay at Hotel Steyne,75 The Corso,Sydney (and vicinity),Australia,AU,-33.797,151.288,3.5
expedia,19410,Super 8 by Wyndham Ellenton Bradenton Area,"5218 17th Street East, I-75 Exit 224",Ellenton,United States,US,27.530085,-82.510993,2
tripcom,2892660,Super 8 by Wyndham Ellenton Bradenton Area,5218 17th St E,Эллентон,United States,US,27.52995,-82.511112,2
paximum,445337,Ramada Limited Ellenton,5218 17th Street East Ellenton FL 34222,Ellenton,USA,US,27.529,-82.51163,2
webbeds,2206975,Super 8 by Wyndham Ellenton Bradenton Area,5218 17th Street East,ELLENTON - FL,UNITED STATES OF AMERICA,US,27.530107,-82.51107,2
dida,27752,Super 8 by Wyndham Ellenton Bradenton Area,"5218 17th Street East, I-75 Exit 224",Sarasota (and vicinity),Usa,US,27.530085,-82.510993,2
expedia,11965,Holiday Inn Express Crestwood by IHG,13330 South Cicero Avenue,Crestwood,United States,US,41.649805,-87.738807,2.5
tripcom,2224708,Holiday Inn Express CRESTWOOD by IHG,13330 S Cicero Ave,Крествуд,United States,US,41.649748,-87.738979,3
paximum,399173,Holiday Inn Express Crestwood,13330 South Cicero Avenue Crestwood IL 60445,Crestwood,USA,US,41.65012,-87.73863,3
webbeds,1278748,HOLIDAY INN EXPRESS CRESTWOOD,13330 South Cicero Avenue ;,CRESTWOOD - IL,UNITED STATES OF AMERICA,US,41.649948,-87.738213,2
dida,5633,Holiday Inn Express Crestwood by IHG,13330 South Cicero Avenue,Chicago (and vicinity),Usa,US,41.649805,-87.738807,2.5
expedia,19330051,Akce Konak,Cesme Mh. Hükümet Sk. No. 18,Safranbolu,Turkey,TR,41.246082,32.692566,
paximum,106337,Akce Konak,,Safranbolu,Turkey,TR,41.2518,32.6842,
webbeds,5137655,Akce Konak,Cesme Mh. Mescid Sk. No. 5,SAFRANBOLU,TURKEY,TR,41.246136,32.69249,3
dida,864364,Akce Konak,Cesme Mh. Hükümet Sk. No. 18,Safranbolu,Turkey,TR,41.246082,32.692566,3.5
expedia,2589380,Vista Mar Beach Resort and Country Club,Dap Dap Mactan,Lapu-Lapu,Philippines,PH,10.300199,124.015932,3
tripcom,699729,Vista Mar Beach Resort & Country Club Cebu,"Resort and Country Club, Vistamar Beach & Residential Estates, Angasil Rd",Лапу-Лапу,Philippines,PH,10.299873,124.016136,3
paximum,392517,Vista Mar Beach Resort And Country Club,,Cebu Island,Philippines,PH,10.4247,123.941,
webbeds,1569208,VISTA MAR BEACH RESORT AND COUNTRY CLUB,Dapdap Mactan Island Lapu-Lapu City Cebu,MACTAN,PHILIPPINES,PH,10.300131,124.015976,3
dida,31507,Vista Mar Beach Resort and Country Club,Dap Dap Mactan,Lapu-Lapu,Philippines,PH,10.300199,124.015932,3
expedia,13317890,Riad Almaz,"27 Derb Boufir, Hay Gzira, Rcif, Fes El Bali",Fes,Morocco,MA,34.06018,-4.97242,4.5
webbeds,5643355,Riad Almaz,"27 Derb Boufir, Hay Gzira Rcif, Fes El Bali",FEZ,Марокко,MA,34.060184,-4.972498,5
expedia,18586471,Boracay Peninsula,Station 2,Boracay Island,Philippines,PH,11.96148,121.92542,3
paximum,392309,Boracay Peninsula Resort,White Beach Boat Station 2 Boracay Island,Boracay Island,Philippines,PH,11.96118,121.9266,
webbeds,1569588,Boracay Peninsula Resort,White Beach Boat Station 2 Boracay Island,BORACAY,PHILIPPINES,PH,11.961179,121.926598,3
dida,861384,Boracay Peninsula,Station 2,Boracay Island,Philippines,PH,11.96148,121.92542,3
expedia,13231804,Severin Sea Lodge,"Malindi Road, Bamburi Beach",Mombasa,Kenya,KE,-3.986819,39.739104,5
tripcom,3109462,Severin Sea Lodge,"Bamburi Beach, Malindi Rd",Момбаса,Kenya,KE,-3.98677,39.739455,4
paximum,385640,Severin Sea Lodge,Malindi Road P.O. Box 82169 Bamburi Beach Mombasa 80100,Bamburi Beach,Kenya,KE,-3.987031,39.73946,4
webbeds,1643648,Severin Sea Lodge,"Bamburi Beach, Malindi Road ;",MOMBASA,KENYA,KE,-3.986819,39.739105,4
dida,390646,Severin Sea Lodge,"Malindi Road, Bamburi Beach",Mombasa (and vicinity),Kenya,KE,-3.986819,39.739104,5
expedia,1315558,Panorama Hotel St Helens,1 Quail Street,St Helens,Australia,AU,-41.323008,148.254026,4
tripcom,3687791,Panorama Hotel St Helens,1 Quail Street,Сент-Хеленс,Australia,AU,-41.322778,148.256148,4
paximum,125212,Tidal Waters Resort,,St Helens,Australia,AU,-41.32253,148.2534,4
webbeds,437985,Panorama St Helens,1 Quail Street St Helens,ST HELENS - TAS,AUSTRALIA,AU,-41.323227,148.252914,4
